NOVfilename,NOVtrial,NOVround,NOVdate,NOVsex,NOVcolor,NOVtime,NOVpart,fishID,NOVvid_length,NOVfamiliar_object,NOVnovel_object,NOVfamiliar_side,NOVnovel_side,NOVprop_left_alley,NOVprop_right_alley,NOVprop_upper_left_corner,NOVprop_upper_right_corner,NOVprop_left_interaction,NOVprop_right_interaction,NOVprop_lower_left_corner,NOVprop_lower_right_corner,NOVprop_sum_alley,NOVprop_sum_left,NOVprop_sum_right,NOVprop_sum_corner,NOVprop_familiar_alley,NOVprop_novel_alley,NOVprop_familiar_interaction,NOVprop_novel_interaction,NOVprop_sum_familiar,NOVprop_sum_novel,NOVprop_sum_interaction,NOVprop_familiar_interaction_and_corner,NOVprop_familiar_interaction_and_corner_of_interaction_and_corner_time,NOVlatency_to_enter_a_interaction,NOVlatency_to_enter_a_corner,NOVtime_of_first_right_interaction_entry,NOVtime_of_first_left_interaction_entry,NOVfirst_choice_left_or_right,NOVfirst_choice_familiar_or_novel,NOVprop_familiar_interaction_and_corner_following_first_familiar_entry,NOVdid_fish_enter_both_interaction_zones
NOV1_round1_0508_harry_male_pink_1pm_tank2_part1_2019-09-23T182452_138.csv,NOV1,round1,0508,male,pink,1pm,combined_now,round1malepink,716.885,cap,weigh,R,L,0.009140936133410476,0.00889124476031724,0.006902083318802848,0.13799842373602467,0.013039748355733544,0.05188419342014414,0.064220900144374607,0.7069460234207717,0.018032180893727715,0.09330366795232148,0.9057198853372579,0.9160674306199739,0.00889124476031724,0.009140936133410476,0.05188419342014414,0.013039748355733544,0.9057198853372579,0.09330366795232148,0.06492394177587768,0.8968286405769406,0.9142064505487317,1.625,1.875,172.626,239.045,R,familiar,0.8988661465760702,1
NOV1_round1_0508_harry_male_purple_1pm_tank1_2019-09-23T184036_401.csv,NOV1,round1,0508,male,purple,1pm,combined_originally,round1malepurple,22.97799999999998,cap,weigh,R,L,0.765079641396118,0.13482461484898667,0,0,0.021803464183131917,0,0.0664983897641219,0,0.8999042562451046,0.8533814953433718,0.13482461484898667,0.0664983897641219,0.13482461484898667,0.765079641396118,0,0.021803464183131917,0.13482461484898667,0.8533814953433718,0.021803464183131917,0,0,20.948999999999984,21.44999999999999,2e3,184.028,L,novel,NA,0
NOV1_round1_0508_harry_male_white_1pm_tank1_2019-09-23T184318_843.csv,NOV1,round1,0508,male,white,1pm,combined_originally,round1malewhite,698.308,cap,weigh,R,L,0,0.007770210279704681,0,0.9788016176243146,0,0.0030330455901980144,0,0.009640445190374446,0.007770210279704681,0,0.9992453186845918,0.988442062814689,0.007770210279704681,0,0.0030330455901980144,0,0.9992453186845918,0,0.0030330455901980144,0.9914751084048871,1,5.953000000000003,5.953000000000003,136.407,2e3,R,familiar,1,0
NOV1_round2_0508_cooper_female_black_3pm_tank3_part1_2019-09-25T190234_202.csv,NOV1,round2,0508,female,black,3pm,combined_now,round2femaleblack,728.0210000000001,cap,weigh,R,L,0.008179709101797866,0.01247491487196114,0.8821805964388388,0,0.07534810122235487,0,0.02174387826724784,0,0.020654623973759004,0.9874522850302394,0.01247491487196114,0.9039244747060867,0.01247491487196114,0.008179709101797866,0,0.07534810122235487,0.01247491487196114,0.9874522850302394,0.07534810122235487,0,0,15.090000000000003,16.519000000000005,2e3,174.945,L,novel,NA,0
NOV1_round2_0508_cooper_female_blue_3pm_tank1_2019-09-25T191929_461.csv,NOV1,round2,0508,female,blue,3pm,combined_originally,round2femaleblue,731.038,cap,weigh,R,L,0.005427898412941622,0.011160842528021788,0.01385837671913088,0.9665626137081794,0.0013432954237672999,0.0016469732079590655,0,0,0.01658874094096341,0.020629570555839805,0.9793704294441602,0.9804209904273103,0.011160842528021788,0.005427898412941622,0.0016469732079590655,0.0013432954237672999,0.9793704294441602,0.020629570555839805,0.0029902686317263656,0.9682095869161385,0.9845418973975916,4.1769999999999925,4.430000000000007,172.616,153.553,L,novel,1,1
NOV1_round2_0508_cooper_female_green_3pm_tank4_2019-09-25T193630_776.csv,NOV1,round2,0508,female,green,3pm,combined_originally,round2femalegreen,501.42800000000005,cap,weigh,R,L,0.0024430227270914153,0,0.8835864770216262,0,0.024833076732850956,0,0.08878642596743706,0,0.0024430227270914153,0.9996490024490056,0,0.9723729029890632,0,0.0024430227270914153,0,0.024833076732850956,0,0.9996490024490056,0.024833076732850956,0,0,1.4009999999999962,2.8019999999999996,2e3,44.803,L,novel,NA,0
NOV1_round2_0508_cooper_female_orange_3pm_tank4_2019-09-30T151613_406.csv,NOV1,round2,0508,female,orange,3pm,combined_originally,round2femaleorange,33.96599999999998,cap,weigh,R,L,0.01996113760819636,0,0.6612789259848083,0,0.08838250014720636,0,0.22231054583995738,0,0.01996113760819636,0.9919331095801684,0,0.8835894718247657,0,0.01996113760819636,0,0.08838250014720636,0,0.9919331095801684,0.08838250014720636,0,0,0.9519999999999982,1.2800000000000011,2e3,167.031,L,novel,NA,0
NOV1_round2_0508_cooper_female_pink_3pm_tank2_part1_2019-09-30T152131_239.csv,NOV1,round2,0508,female,pink,3pm,combined_now,round2femalepink,699.897,cap,weigh,R,L,0.007148194662928974,0.004865001564515923,0.17759470322061674,0.7055695338028308,0.0011730297458054512,0.0193156993100413,0,0.0836194468614668,0.012013196227444897,0.18591592762935116,0.813369681538855,0.9667836838849144,0.004865001564515923,0.007148194662928974,0.0193156993100413,0.0011730297458054512,0.813369681538855,0.18591592762935116,0.02048872905584675,0.8085046799743391,0.818927652972768,2.5529999999999973,2.8249999999999886,2e3,194.905,L,novel,1,0
NOV1_round2_0508_cooper_female_purple_3pm_tank3_2019-09-30T154130_386.csv,NOV1,round2,0508,female,purple,3pm,combined_originally,round2femalepurple,694.37,cap,weigh,R,L,5.040540345925002e-4,0,0.11093365208750394,0,0.053382202572115414,0,0.8344225700995148,0,5.040540345925002e-4,0.9992424787937267,0,0.9453562221870188,0,5.040540345925002e-4,0,0.053382202572115414,0,0.9992424787937267,0.053382202572115414,0,0,0.8760000000000048,1.6779999999999973,2e3,197.476,L,novel,NA,0
NOV1_round2_0508_cooper_female_yellow_3pm_tank1_part1_2019-09-30T181229_458.csv,NOV1,round2,0508,female,yellow,3pm,combined_now,round2femaleyellow,697.875,cap,weigh,R,L,0.03919756403367364,0.034463191832348264,0.05305821243059286,0.3452681354110694,0.03149991044241447,0.03249149202937487,0.04856313809779683,0.4152047286405157,0.0736607558660219,0.1723188250044778,0.8274275479133082,0.8620942145799748,0.034463191832348264,0.03919756403367364,0.03249149202937487,0.03149991044241447,0.8274275479133082,0.1723188250044778,0.06399140247178935,0.79296435608096,0.8562538295383512,2.430000000000007,2.9329999999999927,188.431,2e3,R,familiar,0.7957351048609165,0
NOV1_round2_0508_cooper_male_black_2pm_tank4_2019-09-30T183635_801.csv,NOV1,round2,0508,male,black,2pm,combined_originally,round2maleblack,675.408,cap,weigh,R,L,0.0010008765072370889,0,0.49441818870963905,0,0.1014927273588708,0,0.40282318243195203,0,0.0010008765072370889,0.9997349750076989,0,0.8972413711415911,0,0.0010008765072370889,0,0.1014927273588708,0,0.9997349750076989,0.1014927273588708,0,0,0.8549999999999898,1.3829999999999814,2e3,226.856,L,novel,NA,0
NOV1_round2_0508_cooper_male_blue_2pm_tank2_2019-09-30T190030_908.csv,NOV1,round2,0508,male,blue,2pm,combined_originally,round2maleblue,687.653,cap,weigh,R,L,0.02309158834470295,0.026903103745639277,0.03964354114647919,0.36347983648729804,0.05479216988801037,0.08814620164530662,0.013089450638621644,0.3900601029879895,0.04999469209034223,0.13061675001781414,0.8685892448662335,0.8062729312603883,0.026903103745639277,0.02309158834470295,0.08814620164530662,0.05479216988801037,0.8685892448662335,0.13061675001781414,0.14293837153331698,0.8416861411205941,0.8867215746834823,5.799000000000007,5.926000000000016,164.358,772.272,R,familiar,0.8488444740369638,1
NOV1_round2_0508_cooper_male_green_2pm_tank4_2019-09-30T191618_050.csv,NOV1,round2,0508,male,green,2pm,combined_originally,round2malegreen,502.00699999999995,cap,weigh,R,L,0.663305491756091,0.014095420980185807,0.14942421121617838,0.14071317730629257,0.009655243851181093,0.0015856352600659663,0.020129201385638087,0,0.6774009127362768,0.8425141482090885,0.15639423354654436,0.310266589908109,0.014095420980185807,0.663305491756091,0.0015856352600659663,0.009655243851181093,0.15639423354654436,0.8425141482090885,0.011240879111247059,0.14229881256635854,0.4425987769440951,331.929,332.45399999999995,511.452,591.566,R,familiar,0.4200131704276859,1
NOV1_round2_0508_cooper_male_orange_2pm_tank3_2019-09-30T192510_186.csv,NOV1,round2,0508,male,orange,2pm,combined_originally,round2maleorange,13.028999999999996,cap,weigh,R,L,0.11535804743264919,0.23217438022872106,0,0,0,0.36649013738583214,0,0.24760150433648015,0.34753242766137027,0.11535804743264919,0.8462660219510334,0.24760150433648015,0.23217438022872106,0.11535804743264919,0.36649013738583214,0,0.8462660219510334,0.11535804743264919,0.36649013738583214,0.6140916417223123,1,5.027999999999992,9.802999999999997,179.828,2e3,R,familiar,1,0
NOV1_round2_0508_cooper_male_pink_2pm_tank1_2019-09-30T192726_906.csv,NOV1,round2,0508,male,pink,2pm,combined_originally,round2malepink,690.787,cap,weigh,R,L,0,0.0025362376535748494,0,0.08918668127802046,0,0.059740556785231956,0,0.847779416810102,0.0025362376535748494,0,0.9992428925269293,0.9369660980881225,0.0025362376535748494,0,0.059740556785231956,0,0.9992428925269293,0,0.059740556785231956,0.9967066548733545,1.0000000000000002,2.2750000000000057,3.0010000000000048,165.854,2e3,R,familiar,1,0
NOV1_round2_0508_cooper_male_purple_2pm_tank1_part1_2019-09-30T194418_648.csv,NOV1,round2,0508,male,purple,2pm,combined_now,round2malepurple,695.517,cap,weigh,R,L,0.10571416658399432,0.24026012304515929,0.0857807932803943,0.5103484170767931,0.0010121966824678526,0.019831290967726123,0,0.03666337415188993,0.34597428962915366,0.1925071565468565,0.8071032052415685,0.6327925845090774,0.24026012304515929,0.10571416658399432,0.019831290967726123,0.0010121966824678526,0.8071032052415685,0.1925071565468565,0.020843487650193976,0.5668430821964092,NaN,80.953,81.953,2e3,2e3,R,novel,0.6415100786899329,0
NOV1_round2_0508_cooper_male_white_2pm_tank2_2019-10-01T143029_384.csv,NOV1,round2,0508,male,white,2pm,combined_originally,round2malewhite,692.3820000000001,cap,weigh,R,L,0.023404710116669714,0.007874265939900225,0.8708675268854477,0,0.04348033311091274,0,0.05422729071524091,0,0.03127897605656994,0.9919798608282709,0.007874265939900225,0.9250948176006886,0.007874265939900225,0.023404710116669714,0,0.04348033311091274,0.007874265939900225,0.9919798608282709,0.04348033311091274,0,0,21.75800000000001,21.911,2e3,191.256,L,novel,NA,0
NOV1_round2_0508_cooper_male_yellow_3pm_tank3_2019-10-01T144920_137.csv,NOV1,round2,0508,male,yellow,3pm,combined_originally,round2maleyellow,679.1410000000001,cap,weigh,R,L,0.040124215737232724,0.01737930709528654,0.12948857453754084,0,0.22952229360324286,0,0.5830792133003309,0,0.05750352283251926,0.9822142971783472,0.01737930709528654,0.7125677878378717,0.01737930709528654,0.040124215737232724,0,0.22952229360324286,0.01737930709528654,0.9822142971783472,0.22952229360324286,0,0,10.323000000000008,10.599999999999994,2e3,230.911,L,novel,NA,0
NOV1_round3_0605_audrey_female_black_12pm_tank1_part1_2019-10-03T145224_649.csv,NOV1,round3,0605,female,black,12pm,combined_now,round3femaleblack,677.957,ball,tube,L,R,0.017015828437496775,0.29978449960690723,0,0.4396104767706507,0,0.2030645011409278,0,0.03975768374690432,0.31680032804440394,0.017015828437496775,0.98221716126539,0.479368160517555,0.017015828437496775,0.29978449960690723,0,0.2030645011409278,0.017015828437496775,0.98221716126539,0.2030645011409278,0,0,14.89700000000002,15.969999999999999,164.907,2e3,R,novel,NA,0
NOV1_round3_0605_audrey_female_blue_12pm_tank2_2019-10-03T150609_873.csv,NOV1,round3,0605,female,blue,12pm,combined_originally,round3femaleblue,687.692,ball,tube,L,R,0.04371288309301262,0.053851142662703674,0.0764906382508449,0.2756728302786712,0.0034841178899855723,0.08156267631439669,0,0.46483309388505306,0.0975640257557163,0.12368763923384309,0.8759197431408247,0.8169965624145692,0.04371288309301262,0.053851142662703674,0.0034841178899855723,0.08156267631439669,0.12368763923384309,0.8759197431408247,0.08504679420438226,0.07997475614083047,0.08865954785210403,40.63500000000002,42.411,182.448,238.005,R,novel,0.09298055790363481,1
NOV1_round3_0605_audrey_female_green_12pm_tank2_part1_2019-10-03T152408_359.csv,NOV1,round3,0605,female,green,12pm,combined_now,round3femalegreen,673.251,ball,tube,L,R,0.0369906617294293,0.012182677782877408,0.4304843215977399,0.03623759935001952,0.28892493290021115,0.01980984803587372,0.17496446347647449,0,0.04917333951230671,0.9313643797038549,0.06823012516877064,0.641686384424234,0.0369906617294293,0.012182677782877408,0.28892493290021115,0.01980984803587372,0.9313643797038549,0.06823012516877064,0.30873478093608486,0.8943737179744256,0.9410288307661534,12.924000000000007,15.727000000000004,2e3,183.83,L,familiar,0.9118785086782759,0
NOV1_round3_0605_audrey_female_orange_12pm_2019-10-03T210706_290.csv,NOV1,round3,0605,female,orange,12pm,combined_originally,round3femaleorange,674.919,ball,tube,L,R,0.005612525354894455,0.02238935338907334,0.7300061192528288,0.22764657684848108,0.012632627026354289,0.0012312588621745976,0,0,0.028001878743967794,0.7482512716340775,0.25126718909972906,0.9576526961013099,0.005612525354894455,0.02238935338907334,0.012632627026354289,0.0012312588621745976,0.7482512716340775,0.25126718909972906,0.013863885888528887,0.742638746279183,0.7644118073189515,11.959000000000003,12.062999999999988,166.912,328.651,R,novel,1,1
NOV1_round3_0605_audrey_female_pink_12pm_tank3_2019-10-07T150417_441.csv,NOV1,round3,0605,female,pink,12pm,combined_originally,round3femalepink,668.3109999999999,ball,tube,L,R,0.019788691193171906,0.02428210818017349,0.3963753402233391,0.4852516268623444,0.028720161721115068,0.010309571442038151,0.03486251161510124,0,0.0440707993733454,0.4797467047527273,0.519843306484556,0.9164894787007848,0.019788691193171906,0.02428210818017349,0.028720161721115068,0.010309571442038151,0.4797467047527273,0.519843306484556,0.03902973316315322,0.4599580135595554,0.48136971800107725,4.700999999999993,4.7760000000000105,179.902,285.602,R,novel,0.5509759638651396,1
NOV1_round3_0605_audrey_female_purple_12pm_tank1_2019-10-07T152636_168.csv,NOV1,round3,0605,female,purple,12pm,combined_originally,round3femalepurple,687.568,ball,tube,L,R,0.06916988574221022,0.11529477811649179,0.6397636306518046,0.048259953924557265,0.025901438112303072,0.019900577106555267,0.03547430945011983,0.045839829660484534,0.18446466385870203,0.7703092639564378,0.22929513880808886,0.7693377236869663,0.06916988574221022,0.11529477811649179,0.025901438112303072,0.019900577106555267,0.7703092639564378,0.22929513880808886,0.045802015218858336,0.7011393782142276,0.8601462359759057,4.421999999999997,8.12299999999999,208.296,139.875,L,familiar,0.7056778492445245,1
NOV1_round3_0605_audrey_female_white_12pm_tank1_2019-10-07T154314_073.csv,NOV1,round3,0605,female,white,12pm,combined_originally,round3femalewhite,672.9569999999999,ball,tube,L,R,0.11532683366099167,0.061348644861410256,0.4000404186300167,0.06618550665198532,0.08143610958798239,0.02297472201047002,0.11603564566532483,0.1362464466526094,0.17667547852240192,0.7128390075443157,0.286755320176475,0.7185080175999363,0.11532683366099167,0.061348644861410256,0.08143610958798239,0.02297472201047002,0.7128390075443157,0.286755320176475,0.10441083159845241,0.597512173883324,0.7260888172209994,12.066000000000003,12.863,236.621,175.919,L,familiar,0.6084210558170711,1
